2023-10-08 17:48:52.491 | DEBUG    | __main__:local_exec:27 - cmd: rm -rf dist && python setup.py bdist_wheel
2023-10-08 20:29:48.054 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'mkdir -p /vms/{backing,cdrom,migrate,volumes,tokens}'
2023-10-08 20:29:48.213 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'chown -R qemu:qemu /vms'
2023-10-08 20:29:48.371 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'chmod 644 /usr/lib/systemd/system/lnjoying-novnc.service && systemctl enable lnjoying-novnc.service && systemctl start lnjoying-novnc.service'
2023-10-08 20:29:48.646 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'chmod 644 /usr/lib/systemd/system/lnjoying-vmagent.service && systemctl enable lnjoying-vmagent.service && systemctl start lnjoying-vmagent.service'
2023-10-09 10:49:11.193 | DEBUG    | __main__:local_exec:27 - cmd: rm -rf dist && python setup.py bdist_wheel
2023-10-09 10:49:11.614 | DEBUG    | __main__:local_exec:27 - cmd: find /root/work/nextstack/agents/third_party/ovs/rpms -name 'openvswitch-3.2.0-*.x86_64.rpm'
2023-10-09 10:49:11.618 | DEBUG    | __main__:local_exec:27 - cmd: sshpass -p lnjoying ssh-copy-id -o StrictHostKeyChecking=no root@192.168.11.99
2023-10-09 10:49:11.870 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'systemctl disable firewalld'
2023-10-09 10:49:12.191 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'systemctl stop firewalld'
2023-10-09 10:49:12.373 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'setenforce 0'
2023-10-09 10:49:12.603 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'sed -i -E "s/^\s*SELINUX=.*/SELINUX=disabled/g" /etc/selinux/config'
2023-10-09 10:49:12.763 | DEBUG    | __main__:local_exec:27 - cmd: scp -o StrictHostKeyChecking=no -r /tmp/90-dns-none.conf root@192.168.11.99:/etc/NetworkManager/conf.d/90-dns-none.conf
2023-10-09 10:49:12.928 | DEBUG    | __main__:local_exec:27 - cmd: rm -f /tmp/90-dns-none.conf
2023-10-09 10:49:12.932 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'systemctl reload NetworkManager'
2023-10-09 10:49:13.118 | DEBUG    | __main__:local_exec:27 - cmd: scp -o StrictHostKeyChecking=no -r /tmp/resolv.conf root@192.168.11.99:/etc/resolv.conf
2023-10-09 10:49:13.283 | DEBUG    | __main__:local_exec:27 - cmd: rm -f /tmp/resolv.conf
2023-10-09 10:49:13.288 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'cd /etc/yum.repos.d && find . -name "*.repo" |grep -v Sources# | xargs sed -i -E -e "s!^mirrorlist=!#mirrorlist=!g" -e "s!^#baseurl=http://mirror.centos.org/.contentdir!baseurl=https://mirrors.aliyun.com/centos!g"'
2023-10-09 10:49:13.454 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'sed -i -E "s!^enabled=.*!enabled=1!g" /etc/yum.repos.d/CentOS-Stream-PowerTools.repo'
2023-10-09 10:49:13.615 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'yum install -y epel-release vim-enhanced net-tools'
2023-10-09 10:49:27.805 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'cd /etc/yum.repos.d && sed -i "s!^#baseurl=https://download.example/pub!baseurl=https://mirrors.aliyun.com!" epel*'
2023-10-09 10:49:27.968 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'cd /etc/yum.repos.d && sed -i "s!^metalink!#metalink!" epel*'
2023-10-09 10:49:28.128 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'yum update -y'
2023-10-09 10:49:33.178 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'yum makecache'
2023-10-09 10:49:37.567 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'rpm -e --nodeps python39'
2023-10-09 10:49:37.818 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'yum install -y python39'
2023-10-09 10:49:42.383 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'rm -rf /opt/.v3.9'
2023-10-09 10:49:42.696 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 '/usr/bin/python3.9 -m venv /opt/.v3.9'
2023-10-09 10:49:45.241 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'source /opt/.v3.9/bin/activate && pip install pip wheel setuptools -i https://pypi.tuna.tsinghua.edu.cn/simple'
2023-10-09 10:49:45.980 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'grep -F "export PATH=/opt/.v3.9/bin:\$PATH" ~/.bashrc'
2023-10-09 10:49:46.140 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'grep -F "source /opt/.v3.9/bin/activate" ~/.bashrc'
2023-10-09 10:49:46.299 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'grep -F "export LANG=en_US.UTF-8" ~/.bashrc'
2023-10-09 10:49:46.458 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'grep -F "set -o vi" ~/.bashrc'
2023-10-09 10:49:46.618 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'grep -F "alias vi=vim" ~/.bashrc'
2023-10-09 10:49:46.776 | DEBUG    | __main__:local_exec:27 - cmd: scp -o StrictHostKeyChecking=no -r /root/work/nextstack/agents/third_party/ovs/rpms/x86_64/openvswitch-3.2.0-1.el8.x86_64.rpm root@192.168.11.99:/tmp
2023-10-09 10:49:46.960 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'yum install -y /tmp/openvswitch-3.2.0-1.el8.x86_64.rpm'
2023-10-09 10:49:50.403 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'rm -rf /tmp/openvswitch-3.2.0-1.el8.x86_64.rpm'
2023-10-09 10:49:50.563 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'systemctl enable openvswitch'
2023-10-09 10:49:50.838 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'systemctl start openvswitch'
2023-10-09 10:49:51.003 | DEBUG    | __main__:local_exec:27 - cmd: scp -o StrictHostKeyChecking=no -r /root/work/nextstack/agents/nextstack/dist/nextstack-6.1-py3-none-any.whl root@192.168.11.99:/tmp
2023-10-09 10:49:51.170 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'source /opt/.v3.9/bin/activate && pip install /tmp/nextstack-6.1-py3-none-any.whl -i https://pypi.tuna.tsinghua.edu.cn/simple'
2023-10-09 10:50:08.749 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'rm -rf /tmp/nextstack-6.1-py3-none-any.whl'
2023-10-09 10:50:08.910 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'mkdir -p /opt/nextstack/{bin,db,log}'
2023-10-09 10:50:09.069 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'systemctl stop lnjoying-nbd.service'
2023-10-09 10:50:09.236 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'systemctl stop dnsmasq.service'
2023-10-09 10:50:09.401 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'systemctl disable dnsmasq.service'
2023-10-09 10:50:09.668 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'killall -9 dnsmasq'
2023-10-09 10:50:10.840 | DEBUG    | __main__:local_exec:27 - cmd: scp -o StrictHostKeyChecking=no -r /root/work/nextstack/agents/nextstack/bin root@192.168.11.99:/opt/nextstack/
2023-10-09 10:50:11.251 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'grep -F "alias cdd=\"cd /opt/nextstack\"" ~/.bashrc'
2023-10-09 10:50:11.412 | WARNING  | __main__:config_l3:563 - l3agent_ip is not set, use host 192.168.11.99
2023-10-09 10:50:11.412 | WARNING  | __main__:config_l3:578 - l3agent wan_ip is not set, use 192.168.11.100
2023-10-09 10:50:11.412 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'ip link show ens31f2'
2023-10-09 10:50:11.572 | DEBUG    | __main__:local_exec:27 - cmd: scp -o StrictHostKeyChecking=no -r /tmp/ifcfg-ens31f2 root@192.168.11.99:/etc/sysconfig/network-scripts/ifcfg-ens31f2
2023-10-09 10:50:11.739 | DEBUG    | __main__:local_exec:27 - cmd: rm -f /tmp/ifcfg-ens31f2
2023-10-09 10:50:11.743 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'nmcli connection reload'
2023-10-09 10:50:11.914 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'ip link show ens31f1'
2023-10-09 10:50:12.074 | DEBUG    | __main__:local_exec:27 - cmd: scp -o StrictHostKeyChecking=no -r /tmp/ifcfg-ens31f1 root@192.168.11.99:/etc/sysconfig/network-scripts/ifcfg-ens31f1
2023-10-09 10:50:12.240 | DEBUG    | __main__:local_exec:27 - cmd: rm -f /tmp/ifcfg-ens31f1
2023-10-09 10:50:12.244 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'nmcli connection reload'
2023-10-09 10:50:12.413 | DEBUG    | __main__:local_exec:27 - cmd: scp -o StrictHostKeyChecking=no -r /tmp/ndeploy.l3agent.yml root@192.168.11.99:/opt/nextstack/config.l3.yml
2023-10-09 10:50:12.578 | DEBUG    | __main__:local_exec:27 - cmd: rm -f /tmp/ndeploy.l3agent.yml
2023-10-09 10:50:12.582 | DEBUG    | __main__:local_exec:27 - cmd: scp -o StrictHostKeyChecking=no -r /root/work/nextstack/agents/nextstack/scripts/lnjoying-l3agent.service root@192.168.11.99:/usr/lib/systemd/system/
2023-10-09 10:50:12.748 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'chmod 644 /usr/lib/systemd/system/lnjoying-l3agent.service && systemctl enable lnjoying-l3agent.service && systemctl start lnjoying-l3agent.service'
2023-10-09 10:50:13.024 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'yum install -y libvirt virt-viewer virt-install libguestfs-tools'
2023-10-09 10:50:16.259 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'usermod --append --groups libvirt root'
2023-10-09 10:50:16.444 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'systemctl enable libvirtd'
2023-10-09 10:50:16.712 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'systemctl start libvirtd'
2023-10-09 10:50:16.878 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'yum install -y nbd'
2023-10-09 10:50:20.099 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'echo 'options nbd max_part=255' >/etc/modprobe.d/nbd.conf'
2023-10-09 10:50:20.258 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'echo 'nbd' >/etc/modules-load.d/nbd.conf'
2023-10-09 10:50:20.417 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'modprobe nbd'
2023-10-09 10:50:20.578 | DEBUG    | __main__:local_exec:27 - cmd: rm -f /tmp/lnjoying-nbd.service && cp /root/work/nextstack/agents/nextstack/scripts/lnjoying-nbd.service /tmp
2023-10-09 10:50:20.584 | DEBUG    | __main__:local_exec:27 - cmd: sed -i -E "s/--address=\S+/--address=0.0.0.0/g" /tmp/lnjoying-nbd.service
2023-10-09 10:50:20.589 | DEBUG    | __main__:local_exec:27 - cmd: sed -i -E "s/--port=\S+/--port=8000/g" /tmp/lnjoying-nbd.service
2023-10-09 10:50:20.593 | DEBUG    | __main__:local_exec:27 - cmd: scp -o StrictHostKeyChecking=no -r /tmp/lnjoying-nbd.service root@192.168.11.99:/usr/lib/systemd/system/
2023-10-09 10:50:20.758 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'chmod 644 /usr/lib/systemd/system/lnjoying-nbd.service && systemctl enable lnjoying-nbd.service && systemctl start lnjoying-nbd.service'
2023-10-09 10:50:21.036 | DEBUG    | __main__:local_exec:27 - cmd: rm -f /tmp/lnjoying-nbd.service
2023-10-09 10:50:21.040 | WARNING  | __main__:config_vm:640 - vmagent_ip is not set, use 192.168.11.99
2023-10-09 10:50:21.041 | WARNING  | __main__:config_vm:650 - vmagent ha_ip is not set
2023-10-09 10:50:21.041 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'grep -E 'intel_iommu=on|iomm=pt|amd_iommu=on' /etc/default/grub'
2023-10-09 10:55:42.233 | DEBUG    | __main__:local_exec:27 - cmd: rm -rf dist && python setup.py bdist_wheel
2023-10-09 10:55:42.664 | DEBUG    | __main__:local_exec:27 - cmd: find /root/work/nextstack/agents/third_party/ovs/rpms -name 'openvswitch-3.2.0-*.x86_64.rpm'
2023-10-09 10:55:42.670 | DEBUG    | __main__:local_exec:27 - cmd: sshpass -p lnjoying ssh-copy-id -o StrictHostKeyChecking=no root@192.168.11.99
2023-10-09 10:55:42.946 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'systemctl disable firewalld'
2023-10-09 10:55:43.223 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'systemctl stop firewalld'
2023-10-09 10:55:43.386 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'setenforce 0'
2023-10-09 10:55:43.562 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'sed -i -E "s/^\s*SELINUX=.*/SELINUX=disabled/g" /etc/selinux/config'
2023-10-09 10:55:43.750 | DEBUG    | __main__:local_exec:27 - cmd: scp -o StrictHostKeyChecking=no -r /tmp/90-dns-none.conf root@192.168.11.99:/etc/NetworkManager/conf.d/90-dns-none.conf
2023-10-09 10:55:43.931 | DEBUG    | __main__:local_exec:27 - cmd: rm -f /tmp/90-dns-none.conf
2023-10-09 10:55:43.936 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'systemctl reload NetworkManager'
2023-10-09 10:55:44.130 | DEBUG    | __main__:local_exec:27 - cmd: scp -o StrictHostKeyChecking=no -r /tmp/resolv.conf root@192.168.11.99:/etc/resolv.conf
2023-10-09 10:55:44.313 | DEBUG    | __main__:local_exec:27 - cmd: rm -f /tmp/resolv.conf
2023-10-09 10:55:44.318 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'cd /etc/yum.repos.d && find . -name "*.repo" |grep -v Sources# | xargs sed -i -E -e "s!^mirrorlist=!#mirrorlist=!g" -e "s!^#baseurl=http://mirror.centos.org/.contentdir!baseurl=https://mirrors.aliyun.com/centos!g"'
2023-10-09 10:55:44.481 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'sed -i -E "s!^enabled=.*!enabled=1!g" /etc/yum.repos.d/CentOS-Stream-PowerTools.repo'
2023-10-09 10:55:44.642 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'yum install -y epel-release vim-enhanced net-tools'
2023-10-09 10:55:49.599 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'cd /etc/yum.repos.d && sed -i "s!^#baseurl=https://download.example/pub!baseurl=https://mirrors.aliyun.com!" epel*'
2023-10-09 10:55:49.761 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'cd /etc/yum.repos.d && sed -i "s!^metalink!#metalink!" epel*'
2023-10-09 10:55:49.920 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'yum update -y'
2023-10-09 10:55:54.047 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'yum makecache'
2023-10-09 10:55:58.380 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'rpm -e --nodeps python39'
2023-10-09 10:55:58.612 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'yum install -y python39'
2023-10-09 10:56:03.216 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'rm -rf /opt/.v3.9'
2023-10-09 10:56:03.516 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 '/usr/bin/python3.9 -m venv /opt/.v3.9'
2023-10-09 10:56:06.044 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'source /opt/.v3.9/bin/activate && pip install pip wheel setuptools -i https://pypi.tuna.tsinghua.edu.cn/simple'
2023-10-09 10:56:06.772 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'grep -F "export PATH=/opt/.v3.9/bin:\$PATH" ~/.bashrc'
2023-10-09 10:56:06.931 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'grep -F "source /opt/.v3.9/bin/activate" ~/.bashrc'
2023-10-09 10:56:07.091 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'grep -F "export LANG=en_US.UTF-8" ~/.bashrc'
2023-10-09 10:56:07.251 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'grep -F "set -o vi" ~/.bashrc'
2023-10-09 10:56:07.409 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'grep -F "alias vi=vim" ~/.bashrc'
2023-10-09 10:56:07.568 | DEBUG    | __main__:local_exec:27 - cmd: scp -o StrictHostKeyChecking=no -r /root/work/nextstack/agents/third_party/ovs/rpms/x86_64/openvswitch-3.2.0-1.el8.x86_64.rpm root@192.168.11.99:/tmp
2023-10-09 10:56:07.752 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'yum install -y /tmp/openvswitch-3.2.0-1.el8.x86_64.rpm'
2023-10-09 10:56:11.182 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'rm -rf /tmp/openvswitch-3.2.0-1.el8.x86_64.rpm'
2023-10-09 10:56:11.343 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'systemctl enable openvswitch'
2023-10-09 10:56:11.620 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'systemctl start openvswitch'
2023-10-09 10:56:11.784 | DEBUG    | __main__:local_exec:27 - cmd: scp -o StrictHostKeyChecking=no -r /root/work/nextstack/agents/nextstack/dist/nextstack-6.1-py3-none-any.whl root@192.168.11.99:/tmp
2023-10-09 10:56:11.953 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'source /opt/.v3.9/bin/activate && pip install /tmp/nextstack-6.1-py3-none-any.whl -i https://pypi.tuna.tsinghua.edu.cn/simple'
2023-10-09 10:56:27.521 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'rm -rf /tmp/nextstack-6.1-py3-none-any.whl'
2023-10-09 10:56:27.682 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'mkdir -p /opt/nextstack/{bin,db,log}'
2023-10-09 10:56:27.841 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'systemctl stop lnjoying-nbd.service'
2023-10-09 10:56:28.008 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'systemctl stop dnsmasq.service'
2023-10-09 10:56:28.174 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'systemctl disable dnsmasq.service'
2023-10-09 10:56:28.440 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'killall -9 dnsmasq'
2023-10-09 10:56:29.610 | DEBUG    | __main__:local_exec:27 - cmd: scp -o StrictHostKeyChecking=no -r /root/work/nextstack/agents/nextstack/bin root@192.168.11.99:/opt/nextstack/
2023-10-09 10:56:30.020 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'grep -F "alias cdd=\"cd /opt/nextstack\"" ~/.bashrc'
2023-10-09 10:56:30.178 | WARNING  | __main__:config_l3:563 - l3agent_ip is not set, use host 192.168.11.99
2023-10-09 10:56:30.179 | WARNING  | __main__:config_l3:578 - l3agent wan_ip is not set, use 192.168.11.100
2023-10-09 10:56:30.179 | DEBUG    | __main__:local_exec:27 - cmd: ssh -o StrictHostKeyChecking=no root@192.168.11.99 'ip link show ens31f2'
2023-10-09 10:56:30.338 | DEBUG    | __main__:local_exec:27 - cmd: scp -o StrictHostKeyChecking=no -r /tmp/ifcfg-ens31f2 root@192.168.11.99:/etc/sysconfig/network-scripts/ifcfg-ens31f2
2023-10-09 10:56:30.503 | DEBUG    | __main__:local_exec:27 - cmd: rm -f /tmp/ifcfg-ens31f2
